	Guage compr	TC Amp 2					TC Amp 3					
Min,Max,Step	
1893	855D	9C64AE	-77.8177	-1.556355	0.050645	n/a	9BE6D9	-78.2018	-1.564035	0.042965	n/a	
1894	855D	9C63F4	-77.8200	-1.556399	0.050601	n/a	9BE64F	-78.2034	-1.564068	0.042932	n/a	
1895	855D	9C63AB	-77.8208	-1.556417	0.050583	n/a	9BE680	-78.2028	-1.564056	0.042944	n/a	
1896	855D	9C62D7	-77.8234	-1.556467	0.050533	n/a	9BE605	-78.2043	-1.564086	0.042914	n/a	
1897	855D	9C62BA	-77.8237	-1.556474	0.050526	n/a	9BE4F7	-78.2075	-1.564150	0.042850	n/a	
1898	855D	9C61DD	-77.8263	-1.556527	0.050473	n/a	9BE48B	-78.2088	-1.564176	0.042824	n/a	
1899	855D	9C6299	-77.8241	-1.556482	0.050518	n/a	9BE458	-78.2094	-1.564188	0.042812	n/a	
1900	855D	9C6210	-77.8257	-1.556515	0.050485	n/a	9BE460	-78.2093	-1.564186	0.042814	n/a	
1901	855D	9C61FD	-77.8260	-1.556519	0.050481	n/a	9BE34B	-78.2126	-1.564252	0.042748	n/a	
1902	855D	9C614D	-77.8281	-1.556561	0.050439	n/a	9BE2A0	-78.2146	-1.564293	0.042707	n/a	
1903	855D	9C6160	-77.8278	-1.556557	0.050443	n/a	9BE28B	-78.2149	-1.564298	0.042702	n/a	
1904	855D	9C6122	-77.8286	-1.556571	0.050429	n/a	9BE26A	-78.2153	-1.564306	0.042694	n/a	
1905	855D	9C6080	-77.8305	-1.556610	0.050390	n/a	9BE204	-78.2165	-1.564330	0.042670	n/a	
1906	855D	9C6047	-77.8312	-1.556624	0.050376	n/a	9BE15C	-78.2185	-1.564370	0.042630	n/a	
1907	855D	9C6093	-77.8303	-1.556606	0.050394	n/a	9BE149	-78.2187	-1.564375	0.042625	n/a	
1908	855D	9C5FD0	-77.8326	-1.556652	0.050348	n/a	9BE05E	-78.2215	-1.564431	0.042569	n/a	
1909	855D	9C5FFD	-77.8321	-1.556641	0.050359	n/a	9BE063	-78.2215	-1.564429	0.042571	n/a	
1910	855D	9C5FDF	-77.8324	-1.556648	0.050352	n/a	9BE062	-78.2215	-1.564430	0.042570	n/a	
1911	855D	9C5F6B	-77.8338	-1.556676	0.050324	n/a	9BDFA9	-78.2237	-1.564474	0.042526	n/a	
1912	855D	9C5F1B	-77.8348	-1.556695	0.050305	n/a	9BDFDF	-78.2230	-1.564461	0.042539	n/a	
1913	855D	9C5F0A	-77.8350	-1.556699	0.050301	n/a	9BDF0E	-78.2255	-1.564511	0.042489	n/a	
1914	855D	9C5F1A	-77.8348	-1.556695	0.050305	n/a	9BDED0	-78.2263	-1.564526	0.042474	n/a	
1915	855D	9C5EF4	-77.8352	-1.556704	0.050296	n/a	9BDE6B	-78.2275	-1.564550	0.042450	n/a	
1916	855D	9C5F19	-77.8348	-1.556696	0.050304	n/a	9BDDFB	-78.2288	-1.564576	0.042424	n/a	
1917	855D	9C5F85	-77.8335	-1.556670	0.050330	n/a	9BDDF9	-78.2288	-1.564577	0.042423	n/a	
1918	855D	9C5E3C	-77.8374	-1.556748	0.050252	n/a	9BDDA8	-78.2298	-1.564596	0.042404	n/a	
1919	855D	9C5EA5	-77.8362	-1.556723	0.050277	n/a	9BDD2C	-78.2313	-1.564626	0.042374	n/a	
1920	855D	9C5E6B	-77.8369	-1.556737	0.050263	n/a	9BDCCC	-78.2324	-1.564649	0.042351	n/a	
1921	855D	9C5E24	-77.8377	-1.556754	0.050246	n/a	9BDBFE	-78.2349	-1.564698	0.042302	n/a	
1922	855D	9C5E9D	-77.8363	-1.556725	0.050275	n/a	9BDC34	-78.2342	-1.564685	0.042315	n/a	
1923	855D	9C5EC7	-77.8358	-1.556715	0.050285	n/a	9BDCB3	-78.2327	-1.564655	0.042345	n/a	
1924	855D	9C5E60	-77.8370	-1.556740	0.050260	n/a	9BDC5E	-78.2337	-1.564675	0.042325	n/a	
1925	855D	9C5DE4	-77.8385	-1.556769	0.050231	n/a	9BDC0C	-78.2347	-1.564694	0.042306	n/a	
1926	855D	9C5E55	-77.8371	-1.556742	0.050258	n/a	9BDB94	-78.2361	-1.564723	0.042277	n/a	
1927	855D	9C5E1E	-77.8378	-1.556755	0.050245	n/a	9BDB9F	-78.2360	-1.564720	0.042280	n/a	
1928	855D	9C5E3E	-77.8374	-1.556748	0.050252	n/a	9BDB4E	-78.2370	-1.564740	0.042260	n/a	
1929	855D	9C5E42	-77.8373	-1.556747	0.050253	n/a	9BDB50	-78.2370	-1.564739	0.042261	n/a	
1930	855D	9C5DC3	-77.8389	-1.556777	0.050223	n/a	9BDAE5	-78.2382	-1.564765	0.042235	n/a	
1931	855D	9C5E4E	-77.8372	-1.556744	0.050256	n/a	9BDA77	-78.2395	-1.564791	0.042209	n/a	
1932	855D	9C5E33	-77.8375	-1.556750	0.050250	n/a	9BD9EA	-78.2412	-1.564825	0.042175	n/a	
1933	855D	9C5E17	-77.8379	-1.556757	0.050243	n/a	9BD9C2	-78.2417	-1.564834	0.042166	n/a	
1934	855D	9C5E16	-77.8379	-1.556757	0.050243	n/a	9BD991	-78.2423	-1.564846	0.042154	n/a	
1935	855D	9C5E4D	-77.8372	-1.556744	0.050256	n/a	9BD931	-78.2434	-1.564869	0.042131	n/a	
1936	855D	9C5EB5	-77.8360	-1.556719	0.050281	n/a	9BD901	-78.2440	-1.564880	0.042120	n/a	
1937	855D	9C5E7F	-77.8366	-1.556732	0.050268	n/a	9BD8E9	-78.2443	-1.564886	0.042114	n/a	
1938	855D	9C5E3A	-77.8374	-1.556749	0.050251	n/a	9BD8D1	-78.2446	-1.564892	0.042108	n/a	
1939	855D	9C5EAC	-77.8361	-1.556722	0.050278	n/a	9BD80F	-78.2469	-1.564938	0.042062	n/a	
1940	855D	9C5EEE	-77.8353	-1.556706	0.050294	n/a	9BD819	-78.2468	-1.564935	0.042065	n/a	
1941	855D	9C5F3A	-77.8344	-1.556688	0.050312	n/a	9BD7B6	-78.2479	-1.564959	0.042041	n/a	
1942	855D	9C5E7E	-77.8366	-1.556733	0.050267	n/a	9BD806	-78.2470	-1.564940	0.042060	n/a	
1943	855D	9C5ED8	-77.8356	-1.556711	0.050289	n/a	9BD7C6	-78.2478	-1.564955	0.042045	n/a	
1944	855D	9C5EAC	-77.8361	-1.556722	0.050278	n/a	9BD789	-78.2485	-1.564970	0.042030	n/a	
1945	855D	9C5EE0	-77.8355	-1.556709	0.050291	n/a	9BD788	-78.2485	-1.564970	0.042030	n/a	
1946	855D	9C5EAC	-77.8361	-1.556722	0.050278	n/a	9BD6F1	-78.2503	-1.565006	0.041994	n/a	
1947	855D	9C5ED8	-77.8356	-1.556711	0.050289	n/a	9BD6C9	-78.2508	-1.565016	0.041984	n/a	
1948	855D	9C5F53	-77.8341	-1.556682	0.050318	n/a	9BD71A	-78.2498	-1.564996	0.042004	n/a	
1949	855D	9C5F6C	-77.8338	-1.556676	0.050324	n/a	9BD694	-78.2514	-1.565028	0.041972	n/a	
1950	855D	9C5F6C	-77.8338	-1.556676	0.050324	n/a	9BD5EA	-78.2534	-1.565069	0.041931	n/a	
1951	855D	9C5F2E	-77.8345	-1.556691	0.050309	n/a	9BD583	-78.2547	-1.565093	0.041907	n/a	
1952	855D	9C5F7F	-77.8336	-1.556671	0.050329	n/a	9BD5A1	-78.2543	-1.565086	0.041914	n/a	
1953	855D	9C5FA7	-77.8331	-1.556662	0.050338	n/a	9BD50F	-78.2560	-1.565121	0.041879	n/a	
1954	855D	9C5FD3	-77.8326	-1.556651	0.050349	n/a	9BD4F2	-78.2564	-1.565128	0.041872	n/a	
1955	855D	9C5F8D	-77.8334	-1.556668	0.050332	n/a	9BD4DF	-78.2566	-1.565132	0.041868	n/a	
1956	855D	9C5FCA	-77.8327	-1.556653	0.050347	n/a	9BD41A	-78.2590	-1.565179	0.041821	n/a	
1957	855D	9C5FB7	-77.8329	-1.556658	0.050342	n/a	9BD372	-78.2610	-1.565219	0.041781	n/a	
1958	855D	9C5FC2	-77.8328	-1.556655	0.050345	n/a	9BD3D4	-78.2598	-1.565196	0.041804	n/a	
1959	855D	9C6002	-77.8320	-1.556640	0.050360	n/a	9BD3E5	-78.2596	-1.565192	0.041808	n/a	
1960	855D	9C6055	-77.8310	-1.556620	0.050380	n/a	9BD2F0	-78.2625	-1.565250	0.041750	n/a	
1961	855D	9DCB78	-76.7228	-1.534456	0.072544	n/a	9D8D88	-76.9118	-1.538237	0.068763	n/a	
1962	855D	9E1865	-76.4881	-1.529761	0.077239	n/a	9D8F09	-76.9072	-1.538145	0.068855	n/a	
1963	855D	9E09D4	-76.5325	-1.530650	0.076350	n/a	9D7762	-76.9794	-1.539588	0.067412	n/a	
1964	855D	9E02F6	-76.5535	-1.531069	0.075931	n/a	9D678D	-77.0277	-1.540555	0.066445	n/a	
1965	855D	9E00A2	-76.5606	-1.531211	0.075789	n/a	9D5A93	-77.0673	-1.541347	0.065653	n/a	
1966	855D	9DFF82	-76.5640	-1.531280	0.075720	n/a	9D4C8B	-77.1102	-1.542203	0.064797	n/a	
1967	855D	9DFF54	-76.5645	-1.531291	0.075709	n/a	9D3F24	-77.1511	-1.543021	0.063979	n/a	
1968	855D	9DFD89	-76.5700	-1.531400	0.075600	n/a	9D2FD8	-77.1977	-1.543955	0.063045	n/a	
1969	855D	9DFCA3	-76.5728	-1.531455	0.075545	n/a	9D211E	-77.2427	-1.544854	0.062146	n/a	
1970	855D	9DFAE5	-76.5781	-1.531562	0.075438	n/a	9D10A3	-77.2930	-1.545860	0.061140	n/a	
1971	855D	9DF82A	-76.5864	-1.531728	0.075272	n/a	9CFF66	-77.3456	-1.546912	0.060088	n/a	
1972	855D	9DF3F8	-76.5992	-1.531984	0.075016	n/a	9CECFD	-77.4018	-1.548035	0.058965	n/a	
1973	855D	9DEEDC	-76.6148	-1.532296	0.074704	n/a	9CDA3D	-77.4590	-1.549180	0.057820	n/a	
1974	855D	9DE968	-76.6314	-1.532629	0.074371	n/a	9CC63B	-77.5200	-1.550401	0.056599	n/a	
1975	855D	9DE40B	-76.6478	-1.532956	0.074044	n/a	9CB409	-77.5756	-1.551511	0.055489	n/a	
1976	855D	9DDC4C	-76.6715	-1.533429	0.073571	n/a	9C9EA4	-77.6409	-1.552817	0.054183	n/a	
1977	855D	9CBD85	-77.5466	-1.550933	0.056067	n/a	9B55B0	-78.6447	-1.572895	0.034105	n/a	
1978	855D	935C5C	-84.8744	-1.697488	-0.090488	n/a	90A57B	-86.9950	-1.739900	-0.132900	n/a	
1979	855D	952741	-83.4740	-1.669479	-0.062479	n/a	9554A8	-83.3354	-1.666708	-0.059708	n/a	
1980	855D	978957	-81.6121	-1.632242	-0.025242	n/a	972E02	-81.8908	-1.637817	-0.030817	n/a	
1981	855D	98B694	-80.6928	-1.613856	-0.006856	n/a	983F19	-81.0574	-1.621149	-0.014149	n/a	
1982	855D	99843C	-80.0652	-1.601304	0.005696	n/a	99049C	-80.4547	-1.609094	-0.002094	n/a	
1983	855D	9A1E57	-79.5949	-1.591898	0.015102	n/a	999E95	-79.9848	-1.599696	0.007304	n/a	
1984	855D	9A9651	-79.2288	-1.584575	0.022425	n/a	9A1679	-79.6189	-1.592378	0.014622	n/a	
1985	855D	9AF452	-78.9419	-1.578838	0.028162	n/a	9A758F	-79.3287	-1.586575	0.020425	n/a	
1986	855D	9B3E82	-78.7155	-1.574310	0.032690	n/a	9AC134	-79.0979	-1.581958	0.025042	n/a	
1987	855D	9B79EA	-78.5342	-1.570684	0.036316	n/a	9AFD8E	-78.9137	-1.578274	0.028726	n/a	
1988	855D	9BAA34	-78.3868	-1.567737	0.039263	n/a	9B2E8A	-78.7642	-1.575284	0.031716	n/a	
1989	855D	9BD0C1	-78.2692	-1.565384	0.041616	n/a	9B5649	-78.6429	-1.572859	0.034141	n/a	
1990	855D	9BF11A	-78.1705	-1.563409	0.043591	n/a	9B769E	-78.5443	-1.570885	0.036115	n/a	
1991	855D	9C2ABC	-77.9946	-1.559892	0.047108	n/a	9BD348	-78.2615	-1.565229	0.041771	n/a	
1992	855D	9C5E42	-77.8373	-1.556747	0.050253	n/a	9BE2D4	-78.2140	-1.564280	0.042720	n/a	
1993	855D	9C5BB7	-77.8451	-1.556902	0.050098	n/a	9BE11B	-78.2193	-1.564386	0.042614	n/a	
1994	855D	9C5B14	-77.8470	-1.556941	0.050059	n/a	9BDFE0	-78.2230	-1.564461	0.042539	n/a	
1995	855D	9C5A86	-77.8487	-1.556975	0.050025	n/a	9BDEA9	-78.2267	-1.564535	0.042465	n/a	
1996	855D	9C598F	-77.8517	-1.557034	0.049966	n/a	9BDD02	-78.2318	-1.564636	0.042364	n/a	
1997	855D	9C5835	-77.8558	-1.557116	0.049884	n/a	9BDC55	-78.2338	-1.564677	0.042323	n/a	
1998	855D	9C57E2	-77.8568	-1.557136	0.049864	n/a	9BDBB5	-78.2358	-1.564715	0.042285	n/a	
1999	855D	9C57D9	-77.8569	-1.557138	0.049862	n/a	9BDB06	-78.2378	-1.564757	0.042243	n/a	
2000	855D	9C5837	-77.8558	-1.557116	0.049884	n/a	9BDAE7	-78.2382	-1.564764	0.042236	n/a	
2001	855D	9C5855	-77.8554	-1.557109	0.049891	n/a	9BDAA7	-78.2390	-1.564779	0.042221	n/a	
2002	855D	9C57FA	-77.8565	-1.557130	0.049870	n/a	9BDA5B	-78.2399	-1.564798	0.042202	n/a	
2003	855D	9C57BE	-77.8572	-1.557145	0.049855	n/a	9BDA02	-78.2409	-1.564819	0.042181	n/a	
2004	855D	9C581A	-77.8561	-1.557123	0.049877	n/a	9BDA16	-78.2407	-1.564814	0.042186	n/a	
2005	855D	9C5835	-77.8558	-1.557116	0.049884	n/a	9BDA0B	-78.2408	-1.564817	0.042183	n/a	
2006	855D	9C5872	-77.8551	-1.557102	0.049898	n/a	9BDA31	-78.2404	-1.564808	0.042192	n/a	
2007	855D	9C5802	-77.8564	-1.557128	0.049872	n/a	9BDA08	-78.2409	-1.564817	0.042183	n/a	
2008	855D	9C57DA	-77.8569	-1.557138	0.049862	n/a	9BD964	-78.2428	-1.564856	0.042144	n/a	
2009	855D	9C576E	-77.8582	-1.557164	0.049836	n/a	9BD96A	-78.2428	-1.564855	0.042145	n/a	
2010	855D	9C57B4	-77.8573	-1.557147	0.049853	n/a	9BDA22	-78.2406	-1.564811	0.042189	n/a	
2011	855D	9C57FE	-77.8565	-1.557129	0.049871	n/a	9BDA78	-78.2395	-1.564791	0.042209	n/a	
2012	855D	9C585C	-77.8553	-1.557107	0.049893	n/a	9BDB0B	-78.2378	-1.564756	0.042244	n/a	
2013	855D	9C58CC	-77.8540	-1.557080	0.049920	n/a	9BDA9E	-78.2391	-1.564782	0.042218	n/a	
2014	855D	9C57F1	-77.8566	-1.557132	0.049868	n/a	9BDA2E	-78.2404	-1.564808	0.042192	n/a	
2015	855D	9C5811	-77.8562	-1.557125	0.049875	n/a	9BDA3A	-78.2403	-1.564805	0.042195	n/a	
2016	855D	9C57FD	-77.8565	-1.557130	0.049870	n/a	9BDA78	-78.2395	-1.564791	0.042209	n/a	
2017	855D	9C581E	-77.8561	-1.557122	0.049878	n/a	9BDA58	-78.2399	-1.564798	0.042202	n/a	
2018	855D	9C57C0	-77.8572	-1.557144	0.049856	n/a	9BDB1E	-78.2376	-1.564751	0.042249	n/a	
2019	855D	9C582D	-77.8559	-1.557118	0.049882	n/a	9BDBC3	-78.2356	-1.564712	0.042288	n/a	
2020	855D	9C57D2	-77.8570	-1.557140	0.049860	n/a	9BDBB4	-78.2358	-1.564715	0.042285	n/a	
2021	855D	9C58A8	-77.8544	-1.557089	0.049911	n/a	9BDB48	-78.2371	-1.564741	0.042259	n/a	
2022	855D	9C58E6	-77.8537	-1.557074	0.049926	n/a	9BDB76	-78.2365	-1.564730	0.042270	n/a	
2023	855D	9C57E2	-77.8568	-1.557136	0.049864	n/a	9BDB0B	-78.2378	-1.564756	0.042244	n/a	
2024	855D	9C57A6	-77.8575	-1.557150	0.049850	n/a	9BDAE5	-78.2382	-1.564765	0.042235	n/a	
2025	855D	9C581F	-77.8561	-1.557121	0.049879	n/a	9BDB35	-78.2373	-1.564746	0.042254	n/a	
2026	855D	9C5833	-77.8558	-1.557117	0.049883	n/a	9BDB74	-78.2365	-1.564731	0.042269	n/a	
2027	855D	9C579F	-77.8576	-1.557152	0.049848	n/a	9BDB00	-78.2379	-1.564758	0.042242	n/a	
2028	855D	9C584D	-77.8555	-1.557110	0.049890	n/a	9BDB52	-78.2369	-1.564739	0.042261	n/a	
2029	855D	9C580A	-77.8563	-1.557126	0.049874	n/a	9BDB06	-78.2378	-1.564757	0.042243	n/a	
2030	855D	9C5797	-77.8577	-1.557154	0.049846	n/a	9BDB46	-78.2371	-1.564742	0.042258	n/a	
2031	855D	9C57EA	-77.8567	-1.557134	0.049866	n/a	9BDB7D	-78.2364	-1.564728	0.042272	n/a	
2032	855D	9C57F3	-77.8566	-1.557132	0.049868	n/a	9BDB28	-78.2374	-1.564749	0.042251	n/a	
2033	855D	9C585C	-77.8553	-1.557107	0.049893	n/a	9BDB66	-78.2367	-1.564734	0.042266	n/a	
2034	855D	9C57F1	-77.8566	-1.557132	0.049868	n/a	9BDBD5	-78.2354	-1.564707	0.042293	n/a	
2035	855D	9C57FF	-77.8565	-1.557129	0.049871	n/a	9BDB4C	-78.2370	-1.564740	0.042260	n/a	
2036	855D	9C585E	-77.8553	-1.557106	0.049894	n/a	9BDC2A	-78.2344	-1.564687	0.042313	n/a	
2037	855D	9C590A	-77.8533	-1.557065	0.049935	n/a	9BDC04	-78.2348	-1.564696	0.042304	n/a	
2038	855D	9C58EE	-77.8536	-1.557072	0.049928	n/a	9BDC7E	-78.2334	-1.564667	0.042333	n/a	
2039	855D	9C5947	-77.8525	-1.557051	0.049949	n/a	9BDD1F	-78.2314	-1.564629	0.042371	n/a	
2040	855D	9C59CF	-77.8509	-1.557018	0.049982	n/a	9BDD7F	-78.2303	-1.564606	0.042394	n/a	
2041	855D	9C598A	-77.8517	-1.557035	0.049965	n/a	9BDDA8	-78.2298	-1.564596	0.042404	n/a	
2042	855D	9C5961	-77.8522	-1.557045	0.049955	n/a	9BDD68	-78.2306	-1.564611	0.042389	n/a	
2043	855D	9C59BB	-77.8512	-1.557023	0.049977	n/a	9BDCB3	-78.2327	-1.564655	0.042345	n/a	
2044	855D	9C59C6	-77.8510	-1.557021	0.049979	n/a	9BDD05	-78.2317	-1.564635	0.042365	n/a	
2045	855D	9C5A1E	-77.8500	-1.557000	0.050000	n/a	9BDCF9	-78.2319	-1.564638	0.042362	n/a	
2046	855D	9C5A1E	-77.8500	-1.557000	0.050000	n/a	9BDD64	-78.2306	-1.564612	0.042388	n/a	
2047	855D	9C5A21	-77.8499	-1.556999	0.050001	n/a	9BDD54	-78.2308	-1.564616	0.042384	n/a	
2048	855D	9C5A68	-77.8491	-1.556982	0.050018	n/a	9BDDA6	-78.2298	-1.564597	0.042403	n/a	
2049	855D	9C5A23	-77.8499	-1.556998	0.050002	n/a	9BDCDE	-78.2322	-1.564644	0.042356	n/a	
2050	855D	9C5A87	-77.8487	-1.556975	0.050025	n/a	9BDCEB	-78.2321	-1.564641	0.042359	n/a	
2051	855D	9C5A82	-77.8488	-1.556976	0.050024	n/a	9BDCDB	-78.2323	-1.564645	0.042355	n/a	
2052	855D	9C5A8B	-77.8487	-1.556974	0.050026	n/a	9BDD64	-78.2306	-1.564612	0.042388	n/a	
2053	855D	9C5A0C	-77.8502	-1.557004	0.049996	n/a	9BDD07	-78.2317	-1.564635	0.042365	n/a	
2054	855D	9C59EB	-77.8506	-1.557012	0.049988	n/a	9BDCA3	-78.2329	-1.564658	0.042342	n/a	
2055	855D	9C5997	-77.8516	-1.557032	0.049968	n/a	9BDD26	-78.2314	-1.564627	0.042373	n/a	
2056	855D	9C59FD	-77.8504	-1.557007	0.049993	n/a	9BDCC5	-78.2325	-1.564650	0.042350	n/a	
2057	855D	9C5A12	-77.8501	-1.557002	0.049998	n/a	9BDCEC	-78.2320	-1.564641	0.042359	n/a	
2058	855D	9C59DE	-77.8507	-1.557015	0.049985	n/a	9BDD23	-78.2314	-1.564628	0.042372	n/a	
2059	855D	9C597E	-77.8519	-1.557038	0.049962	n/a	9BDCF5	-78.2319	-1.564639	0.042361	n/a	
2060	855D	9C5969	-77.8521	-1.557043	0.049957	n/a	9BDCF8	-78.2319	-1.564638	0.042362	n/a	
2061	855D	9C5997	-77.8516	-1.557032	0.049968	n/a	9BDD37	-78.2312	-1.564623	0.042377	n/a	
2062	855D	9C59B0	-77.8513	-1.557026	0.049974	n/a	9BDD89	-78.2302	-1.564604	0.042396	n/a	
2063	855D	9C5974	-77.8520	-1.557040	0.049960	n/a	9BDD52	-78.2308	-1.564617	0.042383	n/a	
2064	855D	9C59BF	-77.8511	-1.557022	0.049978	n/a	9BDD92	-78.2301	-1.564601	0.042399	n/a	
2065	855D	9C59A7	-77.8514	-1.557028	0.049972	n/a	9BDDAF	-78.2297	-1.564594	0.042406	n/a	
2066	855D	9C5A09	-77.8502	-1.557005	0.049995	n/a	9BDD38	-78.2311	-1.564623	0.042377	n/a	
2067	855D	9C59D6	-77.8508	-1.557017	0.049983	n/a	9BDD6B	-78.2305	-1.564611	0.042389	n/a	
2068	855D	9C5985	-77.8518	-1.557036	0.049964	n/a	9BDDA6	-78.2298	-1.564597	0.042403	n/a	
2069	855D	9C5956	-77.8524	-1.557047	0.049953	n/a	9BDD8D	-78.2301	-1.564603	0.042397	n/a	
2070	855D	9C5977	-77.8520	-1.557039	0.049961	n/a	9BDDA6	-78.2298	-1.564597	0.042403	n/a	
2071	855D	9C5955	-77.8524	-1.557048	0.049952	n/a	9BDD18	-78.2315	-1.564630	0.042370	n/a	
2072	855D	9C591A	-77.8531	-1.557062	0.049938	n/a	9BDD54	-78.2308	-1.564616	0.042384	n/a	
2073	855D	9C589C	-77.8546	-1.557092	0.049908	n/a	9BDCDD	-78.2322	-1.564645	0.042355	n/a	
2074	855D	9C592F	-77.8528	-1.557057	0.049943	n/a	9BDD87	-78.2302	-1.564604	0.042396	n/a	
2075	855D	9C58E0	-77.8538	-1.557075	0.049925	n/a	9BDCD8	-78.2323	-1.564646	0.042354	n/a	
2076	855D	9C5879	-77.8550	-1.557100	0.049900	n/a	9BDCC7	-78.2325	-1.564650	0.042350	n/a	
2077	855D	9C5876	-77.8550	-1.557101	0.049899	n/a	9BDC76	-78.2335	-1.564669	0.042331	n/a	
2078	855D	9C58F4	-77.8535	-1.557071	0.049929	n/a	9BDCDA	-78.2323	-1.564645	0.042355	n/a	
2079	855D	9C5914	-77.8532	-1.557063	0.049937	n/a	9BDCA9	-78.2328	-1.564657	0.042343	n/a	
2080	855D	9C5952	-77.8524	-1.557048	0.049952	n/a	9BDCCA	-78.2325	-1.564649	0.042351	n/a	
2081	855D	9C597D	-77.8519	-1.557038	0.049962	n/a	9BDC9B	-78.2330	-1.564660	0.042340	n/a	
2082	855D	9C58DD	-77.8538	-1.557076	0.049924	n/a	9BDCC1	-78.2326	-1.564651	0.042349	n/a	
2083	855D	9C58D6	-77.8539	-1.557078	0.049922	n/a	9BDCB2	-78.2327	-1.564655	0.042345	n/a	
2084	855D	9C58D9	-77.8539	-1.557077	0.049923	n/a	9BDC9B	-78.2330	-1.564660	0.042340	n/a	
2085	855D	9C59F4	-77.8505	-1.557010	0.049990	n/a	9BDC8F	-78.2332	-1.564663	0.042337	n/a	
2086	855D	9C586D	-77.8551	-1.557103	0.049897	n/a	9BDB82	-78.2364	-1.564727	0.042273	n/a	
2087	855D	9C5812	-77.8562	-1.557125	0.049875	n/a	9BDBBD	-78.2357	-1.564713	0.042287	n/a	
2088	855D	9C5921	-77.8530	-1.557060	0.049940	n/a	9BDC5A	-78.2338	-1.564676	0.042324	n/a	
2089	855D	9C58F1	-77.8536	-1.557071	0.049929	n/a	9BDC38	-78.2342	-1.564684	0.042316	n/a	
2090	855D	9C5928	-77.8529	-1.557058	0.049942	n/a	9BDC33	-78.2343	-1.564685	0.042315	n/a	
2091	855D	9C592C	-77.8529	-1.557057	0.049943	n/a	9BDC10	-78.2347	-1.564693	0.042307	n/a	
2092	855D	9C5939	-77.8527	-1.557054	0.049946	n/a	9BDC4D	-78.2339	-1.564679	0.042321	n/a	
2093	855D	9C58C5	-77.8541	-1.557082	0.049918	n/a	9BDC6B	-78.2336	-1.564672	0.042328	n/a	
2094	855D	9C58EA	-77.8537	-1.557073	0.049927	n/a	9BDC3D	-78.2341	-1.564683	0.042317	n/a	
2095	855D	9C590D	-77.8532	-1.557065	0.049935	n/a	9BDC4E	-78.2339	-1.564679	0.042321	n/a	
2096	855D	9C593C	-77.8527	-1.557054	0.049946	n/a	9BDC51	-78.2339	-1.564678	0.042322	n/a	
2097	855D	9BFD10	-78.1340	-1.562679	0.044321	n/a	9BDC21	-78.2345	-1.564689	0.042311	n/a	
2098	855D	9C342C	-77.9658	-1.559316	0.047684	n/a	9BDB03	-78.2379	-1.564758	0.042242	n/a	
2099	855D	9C509C	-77.8790	-1.557580	0.049420	n/a	9BDAC7	-78.2386	-1.564772	0.042228	n/a	
2100	855D	9C6D36	-77.7917	-1.555834	0.051166	n/a	9BDB05	-78.2379	-1.564757	0.042243	n/a	
2101	855D	9C8A0A	-77.7037	-1.554075	0.052925	n/a	9BDB62	-78.2367	-1.564735	0.042265	n/a	
2102	855D	9CA97A	-77.6078	-1.552156	0.054844	n/a	9BDB4A	-78.2370	-1.564741	0.042259	n/a	
2103	855D	9CCAE3	-77.5058	-1.550117	0.056883	n/a	9BDBD3	-78.2354	-1.564708	0.042292	n/a	
2104	855D	9CEFAA	-77.3936	-1.547872	0.059128	n/a	9BDB58	-78.2369	-1.564737	0.042263	n/a	
2105	855D	9D173F	-77.2728	-1.545456	0.061544	n/a	9BDB64	-78.2367	-1.564734	0.042266	n/a	
2106	855D	9D41CD	-77.1429	-1.542859	0.064141	n/a	9BDBA0	-78.2360	-1.564720	0.042280	n/a	
2107	855D	9D6EDD	-77.0054	-1.540108	0.066892	n/a	9BDB43	-78.2371	-1.564742	0.042258	n/a	
2108	855D	9DA0CB	-76.8530	-1.537061	0.069939	n/a	9BDAEF	-78.2381	-1.564762	0.042238	n/a	
2109	855D	9DD3ED	-76.6970	-1.533940	0.073060	n/a	9BDA95	-78.2392	-1.564784	0.042216	n/a	
2110	855D	9E0B17	-76.5287	-1.530573	0.076427	n/a	9BDBC2	-78.2356	-1.564712	0.042288	n/a	
2111	855D	9E44C5	-76.3526	-1.527053	0.079947	n/a	9BDB4D	-78.2370	-1.564740	0.042260	n/a	
2112	857D	9E951C	-76.1075	-1.522149	0.084851	n/a	9BDB60	-78.2368	-1.564735	0.042265	n/a	
2113	857D	9ED39B	-75.9167	-1.518335	0.088665	n/a	9BDBB1	-78.2358	-1.564716	0.042284	n/a	
2114	857D	9F14D9	-75.7176	-1.514353	0.092647	n/a	9BDBBB	-78.2357	-1.564714	0.042286	n/a	
2115	857D	9F5919	-75.5093	-1.510187	0.096813	n/a	9BDB8B	-78.2363	-1.564725	0.042275	n/a	
2116	857D	9F9FF9	-75.2930	-1.505861	0.101139	n/a	9BDB96	-78.2361	-1.564722	0.042278	n/a	
2117	857D	9FE8DC	-75.0706	-1.501412	0.105588	n/a	9BDB60	-78.2368	-1.564735	0.042265	n/a	
2118	857D	A0347A	-74.8399	-1.496797	0.110203	n/a	9BDB12	-78.2377	-1.564754	0.042246	n/a	
2119	857D	A08345	-74.5994	-1.491988	0.115012	n/a	9BDB41	-78.2371	-1.564743	0.042257	n/a	
2120	857D	A0D2F7	-74.3562	-1.487124	0.119876	n/a	9BDAB2	-78.2388	-1.564777	0.042223	n/a	
