	Guage compr	TC Amp 2					TC Amp 3					
0952	85AD	04BA33	3.6932	0.073865	1.680865	n/a	02741D	1.9168	0.038337	1.645337	n/a	
0953	85AD	04BA3F	3.6934	0.073868	1.680868	n/a	02756E	1.9209	0.038417	1.645417	n/a	
0954	85AD	04B9C0	3.6919	0.073837	1.680837	n/a	027565	1.9208	0.038415	1.645415	n/a	
0955	85AD	04BA77	3.6940	0.073881	1.680881	n/a	0275EC	1.9224	0.038447	1.645447	n/a	
0956	85AD	04B9F9	3.6925	0.073851	1.680851	n/a	0276EB	1.9254	0.038508	1.645508	n/a	
0957	85AD	04BA6E	3.6939	0.073879	1.680879	n/a	02775F	1.9268	0.038536	1.645536	n/a	
0958	85AD	04BA0A	3.6927	0.073855	1.680855	n/a	0278AF	1.9308	0.038616	1.645616	n/a	
0959	85AD	04BA9A	3.6945	0.073889	1.680889	n/a	0278E5	1.9314	0.038629	1.645629	n/a	
0960	85AD	04BA9A	3.6945	0.073889	1.680889	n/a	027A4C	1.9357	0.038714	1.645714	n/a	
0961	85AD	04BB01	3.6957	0.073914	1.680914	n/a	027A47	1.9357	0.038713	1.645713	n/a	
0962	85AD	04BB76	3.6971	0.073942	1.680942	n/a	027AFA	1.9378	0.038756	1.645756	n/a	
0963	85AD	04BB2E	3.6962	0.073925	1.680925	n/a	027BB8	1.9401	0.038801	1.645801	n/a	
0964	85AD	04BB67	3.6969	0.073938	1.680938	n/a	027C11	1.9411	0.038822	1.645822	n/a	
0965	85AD	04BC30	3.6993	0.073986	1.680986	n/a	027D6D	1.9453	0.038905	1.645905	n/a	
0966	85AD	04BBEA	3.6985	0.073969	1.680969	n/a	027E12	1.9472	0.038945	1.645945	n/a	
0967	85AD	04BBE3	3.6984	0.073968	1.680968	n/a	027F0A	1.9502	0.039004	1.646004	n/a	
0968	85AD	04BBF6	3.6986	0.073972	1.680972	n/a	027FA3	1.9520	0.039040	1.646040	n/a	
0969	85AD	04BC34	3.6994	0.073987	1.680987	n/a	02804E	1.9541	0.039081	1.646081	n/a	
0970	85AD	04BC77	3.7001	0.074003	1.681003	n/a	02812E	1.9567	0.039135	1.646135	n/a	
0971	85AD	04BC3E	3.6995	0.073989	1.680989	n/a	0281F9	1.9591	0.039183	1.646183	n/a	
0972	85AD	04BC21	3.6991	0.073982	1.680982	n/a	02824C	1.9601	0.039203	1.646203	n/a	
0973	85AD	04BC66	3.6999	0.073999	1.680999	n/a	0282F0	1.9621	0.039242	1.646242	n/a	
0974	85AD	04BCC5	3.7011	0.074022	1.681022	n/a	02836F	1.9636	0.039272	1.646272	n/a	
0975	85AD	04BCE8	3.7015	0.074030	1.681030	n/a	0283BB	1.9645	0.039290	1.646290	n/a	
0976	85AD	04BD47	3.7026	0.074053	1.681053	n/a	02849B	1.9672	0.039344	1.646344	n/a	
0977	85AD	04BD53	3.7028	0.074055	1.681055	n/a	028530	1.9690	0.039379	1.646379	n/a	
0978	85AD	04BD5B	3.7029	0.074057	1.681057	n/a	02862E	1.9720	0.039440	1.646440	n/a	
0979	85AD	04BD3E	3.7025	0.074050	1.681050	n/a	02865E	1.9726	0.039451	1.646451	n/a	
0980	85AD	04BCAA	3.7008	0.074015	1.681015	n/a	028726	1.9749	0.039499	1.646499	n/a	
0981	85AD	04BD00	3.7018	0.074036	1.681036	n/a	028733	1.9751	0.039502	1.646502	n/a	
0982	85AD	04BCDA	3.7013	0.074027	1.681027	n/a	028842	1.9783	0.039567	1.646567	n/a	
0983	85AD	04BDBA	3.7040	0.074080	1.681080	n/a	02882C	1.9781	0.039561	1.646561	n/a	
0984	85AD	04BD4A	3.7027	0.074053	1.681053	n/a	02895B	1.9817	0.039634	1.646634	n/a	
0985	85AD	04BD94	3.7035	0.074071	1.681071	n/a	028984	1.9822	0.039643	1.646643	n/a	
0986	85AD	04BD69	3.7030	0.074061	1.681061	n/a	0289D2	1.9831	0.039662	1.646662	n/a	
0987	85AD	04BDBF	3.7041	0.074081	1.681081	n/a	028A54	1.9846	0.039693	1.646693	n/a	
0988	85AD	04BE05	3.7049	0.074098	1.681098	n/a	028A88	1.9853	0.039705	1.646705	n/a	
0989	85AD	04BE08	3.7049	0.074099	1.681099	n/a	028AB8	1.9858	0.039717	1.646717	n/a	
0990	85AD	04BDC8	3.7042	0.074083	1.681083	n/a	028C01	1.9898	0.039795	1.646795	n/a	
0991	85AD	04BE10	3.7050	0.074101	1.681101	n/a	028C35	1.9904	0.039808	1.646808	n/a	
0992	85AD	04BDED	3.7046	0.074092	1.681092	n/a	028D35	1.9934	0.039869	1.646869	n/a	
0993	85AD	04BE24	3.7053	0.074105	1.681105	n/a	028CF8	1.9927	0.039854	1.646854	n/a	
0994	85AD	04BD71	3.7031	0.074063	1.681063	n/a	028DB9	1.9950	0.039900	1.646900	n/a	
0995	85AD	04BDC2	3.7041	0.074082	1.681082	n/a	028E9F	1.9977	0.039955	1.646955	n/a	
0996	85AD	04BE75	3.7062	0.074125	1.681125	n/a	028EE9	1.9986	0.039973	1.646973	n/a	
0997	85AD	04BE4A	3.7057	0.074114	1.681114	n/a	028F57	1.9999	0.039999	1.646999	n/a	
0998	85AD	04BE9E	3.7067	0.074134	1.681134	n/a	028FA6	2.0009	0.040018	1.647018	n/a	
0999	85AD	04BEE7	3.7076	0.074152	1.681152	n/a	02900D	2.0021	0.040042	1.647042	n/a	
1000	85AD	04BEDA	3.7074	0.074149	1.681149	n/a	02911C	2.0053	0.040107	1.647107	n/a	
1001	85AD	04BE61	3.7060	0.074120	1.681120	n/a	02915C	2.0061	0.040122	1.647122	n/a	
1002	85AD	04BE54	3.7058	0.074117	1.681117	n/a	029169	2.0063	0.040125	1.647125	n/a	
1003	85AD	04BED6	3.7074	0.074148	1.681148	n/a	0291FA	2.0080	0.040160	1.647160	n/a	
1004	85AD	04BF13	3.7081	0.074162	1.681162	n/a	02922E	2.0086	0.040172	1.647172	n/a	
1005	85AD	04BF34	3.7085	0.074170	1.681170	n/a	0292F0	2.0109	0.040218	1.647218	n/a	
1006	85AD	04BE82	3.7064	0.074128	1.681128	n/a	0292F0	2.0109	0.040218	1.647218	n/a	
1007	85AD	04BEB8	3.7070	0.074141	1.681141	n/a	029385	2.0127	0.040254	1.647254	n/a	
1008	85AD	04BEE5	3.7076	0.074151	1.681151	n/a	029458	2.0152	0.040304	1.647304	n/a	
1009	85AD	04BF2D	3.7084	0.074168	1.681168	n/a	0294C8	2.0165	0.040331	1.647331	n/a	
1010	85AD	04BE54	3.7058	0.074117	1.681117	n/a	02951F	2.0176	0.040352	1.647352	n/a	
1011	85AD	04BF16	3.7081	0.074163	1.681163	n/a	029576	2.0186	0.040372	1.647372	n/a	
1012	85AD	04BF38	3.7086	0.074171	1.681171	n/a	029670	2.0216	0.040432	1.647432	n/a	
1013	85AD	04BF46	3.7087	0.074174	1.681174	n/a	0295E4	2.0199	0.040399	1.647399	n/a	
1014	85AD	04BED8	3.7074	0.074148	1.681148	n/a	0296B6	2.0224	0.040449	1.647449	n/a	
1015	85AD	04BF81	3.7094	0.074188	1.681188	n/a	0297A0	2.0252	0.040504	1.647504	n/a	
1016	85AD	04BF79	3.7093	0.074187	1.681187	n/a	029737	2.0240	0.040479	1.647479	n/a	
1017	85AD	04BF18	3.7082	0.074163	1.681163	n/a	029792	2.0251	0.040501	1.647501	n/a	
1018	85AD	04BF76	3.7093	0.074186	1.681186	n/a	029849	2.0272	0.040545	1.647545	n/a	
1019	85AD	04BF59	3.7089	0.074179	1.681179	n/a	029909	2.0295	0.040591	1.647591	n/a	
1020	85AD	04C032	3.7115	0.074231	1.681231	n/a	02994D	2.0303	0.040607	1.647607	n/a	
1021	85AD	04BF78	3.7093	0.074186	1.681186	n/a	02995E	2.0305	0.040611	1.647611	n/a	
1022	85AD	04BF07	3.7080	0.074159	1.681159	n/a	029A08	2.0326	0.040651	1.647651	n/a	
1023	85AD	04BFE6	3.7106	0.074213	1.681213	n/a	029960	2.0306	0.040611	1.647611	n/a	
1024	85AD	04BFF9	3.7109	0.074217	1.681217	n/a	029A22	2.0329	0.040658	1.647658	n/a	
1025	85AD	04BFFD	3.7109	0.074218	1.681218	n/a	029A51	2.0334	0.040669	1.647669	n/a	
1026	85AD	04BFAF	3.7100	0.074199	1.681199	n/a	029AFD	2.0355	0.040710	1.647710	n/a	
1027	85AD	04BF5E	3.7090	0.074180	1.681180	n/a	029B53	2.0365	0.040730	1.647730	n/a	
1028	85AD	04C004	3.7110	0.074220	1.681220	n/a	029BF1	2.0384	0.040768	1.647768	n/a	
1029	85AD	04BFC6	3.7102	0.074205	1.681205	n/a	029C2A	2.0391	0.040782	1.647782	n/a	
1030	85AD	04BFD5	3.7104	0.074209	1.681209	n/a	029C9A	2.0404	0.040808	1.647808	n/a	
1031	85AD	04BFD4	3.7104	0.074208	1.681208	n/a	029CE5	2.0413	0.040826	1.647826	n/a	
1032	85AD	04BF34	3.7085	0.074170	1.681170	n/a	029CDE	2.0412	0.040824	1.647824	n/a	
1033	85AD	04BF90	3.7096	0.074192	1.681192	n/a	029DD1	2.0441	0.040882	1.647882	n/a	
1034	85AD	04BFEC	3.7107	0.074214	1.681214	n/a	029E06	2.0447	0.040895	1.647895	n/a	
1035	85AD	04C085	3.7125	0.074250	1.681250	n/a	029E96	2.0465	0.040929	1.647929	n/a	
1036	85AD	04BFE0	3.7106	0.074211	1.681211	n/a	029EE4	2.0474	0.040948	1.647948	n/a	
1037	85AD	04C083	3.7125	0.074250	1.681250	n/a	029F34	2.0483	0.040967	1.647967	n/a	
1038	85AD	04BFFA	3.7109	0.074217	1.681217	n/a	029F5C	2.0488	0.040977	1.647977	n/a	
1039	85AD	04C0AD	3.7130	0.074260	1.681260	n/a	029F31	2.0483	0.040966	1.647966	n/a	
1040	85AD	04C0AE	3.7130	0.074260	1.681260	n/a	029FD0	2.0502	0.041004	1.648004	n/a	
1041	85AD	04C077	3.7124	0.074247	1.681247	n/a	02A02D	2.0513	0.041026	1.648026	n/a	
1042	85AD	04C0D7	3.7135	0.074270	1.681270	n/a	02A0EA	2.0536	0.041071	1.648071	n/a	
1043	85AD	04C0A4	3.7129	0.074258	1.681258	n/a	02A0F7	2.0537	0.041075	1.648075	n/a	
1044	85AD	04C04B	3.7118	0.074237	1.681237	n/a	02A16C	2.0551	0.041102	1.648102	n/a	
1045	85AD	04C0E0	3.7136	0.074272	1.681272	n/a	02A1D4	2.0564	0.041127	1.648127	n/a	
1046	85AD	04C0E8	3.7137	0.074274	1.681274	n/a	02A20E	2.0571	0.041141	1.648141	n/a	
1047	85AD	04C099	3.7128	0.074255	1.681255	n/a	02A20C	2.0570	0.041141	1.648141	n/a	
1048	85AD	04C057	3.7120	0.074240	1.681240	n/a	02A23F	2.0576	0.041153	1.648153	n/a	
1049	85AD	04C0D3	3.7135	0.074269	1.681269	n/a	02A294	2.0586	0.041173	1.648173	n/a	
1050	85AD	04C0E1	3.7136	0.074272	1.681272	n/a	02A33C	2.0607	0.041213	1.648213	n/a	
1051	85AD	04C0C0	3.7132	0.074265	1.681265	n/a	02A367	2.0612	0.041223	1.648223	n/a	
1052	85AD	04C162	3.7152	0.074303	1.681303	n/a	02A348	2.0608	0.041216	1.648216	n/a	
1053	85AD	04C09C	3.7128	0.074256	1.681256	n/a	02A39B	2.0618	0.041236	1.648236	n/a	
1054	85AD	04C0F8	3.7139	0.074278	1.681278	n/a	02A38D	2.0616	0.041232	1.648232	n/a	
1055	85AD	04C0CE	3.7134	0.074268	1.681268	n/a	02A3C7	2.0623	0.041246	1.648246	n/a	
1056	85AD	04C118	3.7143	0.074286	1.681286	n/a	02A466	2.0642	0.041284	1.648284	n/a	
1057	85AD	04C118	3.7143	0.074286	1.681286	n/a	02A53D	2.0668	0.041335	1.648335	n/a	
1058	85AD	04C141	3.7148	0.074295	1.681295	n/a	02A530	2.0666	0.041332	1.648332	n/a	
1059	85AD	04C0FD	3.7140	0.074279	1.681279	n/a	02A58F	2.0677	0.041355	1.648355	n/a	
1060	85AD	04C11F	3.7144	0.074287	1.681287	n/a	02A5CB	2.0685	0.041369	1.648369	n/a	
1061	85AD	04C134	3.7146	0.074292	1.681292	n/a	02A608	2.0692	0.041384	1.648384	n/a	
1062	85AD	04C168	3.7152	0.074305	1.681305	n/a	02A655	2.0701	0.041402	1.648402	n/a	
1063	85AD	04C124	3.7144	0.074288	1.681288	n/a	02A684	2.0707	0.041413	1.648413	n/a	
1064	85AD	04C13D	3.7147	0.074294	1.681294	n/a	02A6EC	2.0719	0.041438	1.648438	n/a	
1065	85AD	04C149	3.7149	0.074297	1.681297	n/a	02A66E	2.0704	0.041408	1.648408	n/a	
1066	85AD	04C12F	3.7145	0.074291	1.681291	n/a	02A76C	2.0734	0.041469	1.648469	n/a	
1067	85AD	04C119	3.7143	0.074286	1.681286	n/a	02A797	2.0739	0.041479	1.648479	n/a	
1068	85AD	04C188	3.7156	0.074312	1.681312	n/a	02A804	2.0752	0.041505	1.648505	n/a	
1069	85AD	04C142	3.7148	0.074296	1.681296	n/a	02A890	2.0769	0.041538	1.648538	n/a	
1070	85AD	04C0F2	3.7138	0.074276	1.681276	n/a	02A843	2.0760	0.041520	1.648520	n/a	
1071	85AD	04C15C	3.7151	0.074302	1.681302	n/a	02A8AA	2.0772	0.041544	1.648544	n/a	
1072	85AD	04C16A	3.7153	0.074305	1.681305	n/a	02A8D3	2.0777	0.041554	1.648554	n/a	
1073	85AD	04C1B1	3.7161	0.074322	1.681322	n/a	02A8F9	2.0782	0.041563	1.648563	n/a	
1074	85AD	04C125	3.7144	0.074289	1.681289	n/a	02A984	2.0798	0.041596	1.648596	n/a	
1075	85AD	04C1E9	3.7168	0.074335	1.681335	n/a	02A8CA	2.0776	0.041552	1.648552	n/a	
1076	85AD	04C1C3	3.7163	0.074326	1.681326	n/a	02A9EF	2.0811	0.041622	1.648622	n/a	
1077	85AD	04C1D2	3.7165	0.074330	1.681330	n/a	02A9B0	2.0803	0.041607	1.648607	n/a	
1078	85AD	04C20D	3.7172	0.074344	1.681344	n/a	02AA6B	2.0826	0.041651	1.648651	n/a	
1079	85AD	04C252	3.7180	0.074360	1.681360	n/a	02AA9A	2.0831	0.041663	1.648663	n/a	
1080	85AD	04C202	3.7171	0.074341	1.681341	n/a	02AACE	2.0838	0.041675	1.648675	n/a	
1081	85AD	04C273	3.7184	0.074368	1.681368	n/a	02AACD	2.0837	0.041675	1.648675	n/a	
1082	85AD	04C24D	3.7180	0.074359	1.681359	n/a	02AAF4	2.0842	0.041684	1.648684	n/a	
1083	85AD	04C251	3.7180	0.074360	1.681360	n/a	02AB3F	2.0851	0.041702	1.648702	n/a	
1084	85AD	04C24A	3.7179	0.074358	1.681358	n/a	02AB88	2.0860	0.041719	1.648719	n/a	
1085	85AD	04C21F	3.7174	0.074348	1.681348	n/a	02ABDC	2.0870	0.041739	1.648739	n/a	
1086	85AD	04C29F	3.7189	0.074379	1.681379	n/a	02AC11	2.0876	0.041752	1.648752	n/a	
1087	85AD	04C22A	3.7175	0.074351	1.681351	n/a	02AC39	2.0881	0.041762	1.648762	n/a	
1088	85AD	04C268	3.7183	0.074366	1.681366	n/a	02AC48	2.0883	0.041765	1.648765	n/a	
1089	85AD	04C295	3.7188	0.074376	1.681376	n/a	02AC41	2.0882	0.041764	1.648764	n/a	
1090	85AD	04C2B0	3.7191	0.074383	1.681383	n/a	02ACBA	2.0896	0.041792	1.648792	n/a	
1091	85AD	04C256	3.7181	0.074361	1.681361	n/a	02AD03	2.0905	0.041810	1.648810	n/a	
1092	85AD	04C256	3.7181	0.074361	1.681361	n/a	02ACC9	2.0898	0.041796	1.648796	n/a	
1093	85AD	04C254	3.7180	0.074361	1.681361	n/a	02ACFD	2.0904	0.041808	1.648808	n/a	
1094	85AD	04C2D9	3.7196	0.074393	1.681393	n/a	02AD3B	2.0912	0.041823	1.648823	n/a	
1095	85AD	04C23B	3.7177	0.074355	1.681355	n/a	02AD0A	2.0906	0.041811	1.648811	n/a	
1096	85AD	04C24B	3.7179	0.074359	1.681359	n/a	02AD8E	2.0921	0.041843	1.648843	n/a	
1097	85AD	04C230	3.7176	0.074352	1.681352	n/a	02ADC4	2.0928	0.041856	1.648856	n/a	
1098	85AD	04C2DF	3.7197	0.074394	1.681394	n/a	02AE5E	2.0946	0.041893	1.648893	n/a	
1099	85AD	04C2F0	3.7199	0.074398	1.681398	n/a	02AE50	2.0945	0.041889	1.648889	n/a	
1100	85AD	04C294	3.7188	0.074376	1.681376	n/a	02AEC6	2.0959	0.041917	1.648917	n/a	
1101	85AD	04C2B9	3.7192	0.074385	1.681385	n/a	02AEC0	2.0958	0.041916	1.648916	n/a	
1102	85AD	04C25B	3.7181	0.074363	1.681363	n/a	02AF1F	2.0969	0.041939	1.648939	n/a	
1103	85AD	04C28B	3.7187	0.074374	1.681374	n/a	02AF18	2.0968	0.041937	1.648937	n/a	
1104	85AD	04C281	3.7186	0.074372	1.681372	n/a	02AF2E	2.0971	0.041942	1.648942	n/a	
1105	85AD	04C239	3.7177	0.074354	1.681354	n/a	02AF22	2.0970	0.041939	1.648939	n/a	
1106	85AD	04C286	3.7186	0.074373	1.681373	n/a	02AF5F	2.0977	0.041954	1.648954	n/a	
1107	85AD	04C26B	3.7183	0.074366	1.681366	n/a	02AF0A	2.0967	0.041934	1.648934	n/a	
1108	85AD	04C285	3.7186	0.074373	1.681373	n/a	02AFA9	2.0986	0.041971	1.648971	n/a	
1109	85AD	04C2F4	3.7200	0.074399	1.681399	n/a	02AFE9	2.0993	0.041987	1.648987	n/a	
1110	85AD	04C275	3.7184	0.074369	1.681369	n/a	02AFD3	2.0991	0.041981	1.648981	n/a	
1111	85AD	04C246	3.7179	0.074358	1.681358	n/a	02AFFF	2.0996	0.041992	1.648992	n/a	
1112	85AD	04C23C	3.7178	0.074355	1.681355	n/a	02B0F5	2.1025	0.042051	1.649051	n/a	
1113	85AD	04C25A	3.7181	0.074362	1.681362	n/a	02B093	2.1014	0.042027	1.649027	n/a	
1114	85AD	04C295	3.7188	0.074376	1.681376	n/a	02B0B8	2.1018	0.042036	1.649036	n/a	
1115	85AD	04C29C	3.7189	0.074378	1.681378	n/a	02B114	2.1029	0.042058	1.649058	n/a	
1116	85AD	04C2BD	3.7193	0.074386	1.681386	n/a	02B0B3	2.1017	0.042035	1.649035	n/a	
1117	85AD	04C20A	3.7172	0.074343	1.681343	n/a	02B12B	2.1032	0.042063	1.649063	n/a	
1118	85AD	04C247	3.7179	0.074358	1.681358	n/a	02B18B	2.1043	0.042086	1.649086	n/a	
1119	85AD	04C271	3.7184	0.074368	1.681368	n/a	02B162	2.1038	0.042077	1.649077	n/a	
1120	85AD	04C2D0	3.7195	0.074390	1.681390	n/a	02B192	2.1044	0.042088	1.649088	n/a	
1121	85AD	04C300	3.7201	0.074402	1.681402	n/a	02B1A3	2.1046	0.042092	1.649092	n/a	
1122	85AD	04C28F	3.7187	0.074375	1.681375	n/a	02B1BF	2.1049	0.042099	1.649099	n/a	
1123	85AD	04C2B7	3.7192	0.074384	1.681384	n/a	02B23F	2.1065	0.042129	1.649129	n/a	
1124	85AD	04C255	3.7181	0.074361	1.681361	n/a	02B2A9	2.1077	0.042155	1.649155	n/a	
1125	85AD	04C24A	3.7179	0.074358	1.681358	n/a	02B204	2.1058	0.042115	1.649115	n/a	
1126	85AD	04C249	3.7179	0.074358	1.681358	n/a	02B2D2	2.1082	0.042164	1.649164	n/a	
1127	85AD	04C27A	3.7185	0.074370	1.681370	n/a	02B27E	2.1072	0.042144	1.649144	n/a	
1128	85AD	04C2D3	3.7196	0.074391	1.681391	n/a	02B2A4	2.1077	0.042153	1.649153	n/a	
1129	85AD	04C35C	3.7212	0.074424	1.681424	n/a	02B2E2	2.1084	0.042168	1.649168	n/a	
1130	85AD	04C317	3.7204	0.074407	1.681407	n/a	02B2AF	2.1078	0.042156	1.649156	n/a	
1131	85AD	04C330	3.7207	0.074413	1.681413	n/a	02B330	2.1093	0.042187	1.649187	n/a	
1132	85AD	04C2E6	3.7198	0.074396	1.681396	n/a	02B28A	2.1074	0.042147	1.649147	n/a	
1133	85AD	04C2C8	3.7194	0.074389	1.681389	n/a	02B38D	2.1104	0.042209	1.649209	n/a	
1134	85AD	04C319	3.7204	0.074408	1.681408	n/a	02B3E4	2.1115	0.042230	1.649230	n/a	
1135	85AD	04C2B4	3.7192	0.074384	1.681384	n/a	02B3F3	2.1117	0.042233	1.649233	n/a	
1136	85AD	04C26A	3.7183	0.074366	1.681366	n/a	02B3DD	2.1114	0.042228	1.649228	n/a	
1137	85AD	04C2C9	3.7194	0.074389	1.681389	n/a	02B405	2.1119	0.042238	1.649238	n/a	
1138	85AD	04C2DA	3.7196	0.074393	1.681393	n/a	02B417	2.1121	0.042242	1.649242	n/a	
1139	85AD	04C303	3.7201	0.074403	1.681403	n/a	02B414	2.1121	0.042241	1.649241	n/a	
1140	85AD	04C2E2	3.7197	0.074395	1.681395	n/a	02B477	2.1132	0.042265	1.649265	n/a	
1141	85AD	04C225	3.7175	0.074350	1.681350	n/a	02B4A5	2.1138	0.042276	1.649276	n/a	
1142	85AD	04C26E	3.7184	0.074367	1.681367	n/a	02B4DD	2.1145	0.042289	1.649289	n/a	
1143	85AD	04C2D4	3.7196	0.074391	1.681391	n/a	02B4D9	2.1144	0.042288	1.649288	n/a	
1144	85AD	04C29A	3.7189	0.074378	1.681378	n/a	02B4A1	2.1137	0.042275	1.649275	n/a	
1145	85AD	04C33D	3.7208	0.074416	1.681416	n/a	02B54B	2.1158	0.042315	1.649315	n/a	
1146	85AD	04C2D5	3.7196	0.074392	1.681392	n/a	02B4F4	2.1147	0.042295	1.649295	n/a	
1147	85AD	04C2C5	3.7194	0.074388	1.681388	n/a	02B4F4	2.1147	0.042295	1.649295	n/a	
1148	85AD	04C2E7	3.7198	0.074396	1.681396	n/a	02B526	2.1153	0.042306	1.649306	n/a	
1149	85AD	04C295	3.7188	0.074376	1.681376	n/a	02B57E	2.1164	0.042327	1.649327	n/a	
1150	85AD	04C2FA	3.7200	0.074400	1.681400	n/a	02B5C6	2.1172	0.042345	1.649345	n/a	
1151	85AD	04C2BE	3.7193	0.074386	1.681386	n/a	02B5DF	2.1175	0.042351	1.649351	n/a	
1152	85AD	04C29E	3.7189	0.074378	1.681378	n/a	02B64A	2.1188	0.042376	1.649376	n/a	
1153	85AD	04C2F0	3.7199	0.074398	1.681398	n/a	02B5D7	2.1174	0.042349	1.649349	n/a	
1154	85AD	04C2CC	3.7195	0.074389	1.681389	n/a	02B684	2.1195	0.042390	1.649390	n/a	
1155	85AD	04C2F8	3.7200	0.074400	1.681400	n/a	02B658	2.1190	0.042379	1.649379	n/a	
1156	85AD	04C356	3.7211	0.074422	1.681422	n/a	02B68B	2.1196	0.042392	1.649392	n/a	
1157	85AD	04C29A	3.7189	0.074378	1.681378	n/a	02B6B3	2.1201	0.042401	1.649401	n/a	
1158	85AD	04C2F7	3.7200	0.074400	1.681400	n/a	02B6CE	2.1204	0.042408	1.649408	n/a	
1159	85AD	04C387	3.7217	0.074434	1.681434	n/a	02B779	2.1224	0.042448	1.649448	n/a	
1160	85AD	04C355	3.7211	0.074422	1.681422	n/a	02B7B5	2.1231	0.042463	1.649463	n/a	
1161	85AD	04C37F	3.7216	0.074432	1.681432	n/a	02B739	2.1217	0.042433	1.649433	n/a	
1162	85AD	04C358	3.7211	0.074423	1.681423	n/a	02B7D0	2.1235	0.042469	1.649469	n/a	
1163	85AD	04C30C	3.7202	0.074405	1.681405	n/a	02B795	2.1227	0.042455	1.649455	n/a	
1164	85AD	04C31A	3.7204	0.074408	1.681408	n/a	02B80B	2.1242	0.042483	1.649483	n/a	
1165	85AD	04C30C	3.7202	0.074405	1.681405	n/a	02B819	2.1243	0.042486	1.649486	n/a	
1166	85AD	04C31C	3.7204	0.074409	1.681409	n/a	02B880	2.1255	0.042511	1.649511	n/a	
1167	85AD	04C34F	3.7210	0.074421	1.681421	n/a	02B80D	2.1242	0.042484	1.649484	n/a	
1168	85AD	04C30F	3.7203	0.074405	1.681405	n/a	02B7A7	2.1230	0.042459	1.649459	n/a	
1169	85AD	04C31E	3.7205	0.074409	1.681409	n/a	02B80F	2.1242	0.042484	1.649484	n/a	
1170	85AD	04C2E8	3.7198	0.074396	1.681396	n/a	02B821	2.1244	0.042488	1.649488	n/a	
1171	85AD	04C2F5	3.7200	0.074399	1.681399	n/a	02B846	2.1249	0.042497	1.649497	n/a	
1172	85AD	04C2F6	3.7200	0.074399	1.681399	n/a	02B860	2.1252	0.042503	1.649503	n/a	
1173	85AD	04C2D3	3.7196	0.074391	1.681391	n/a	02B892	2.1258	0.042515	1.649515	n/a	
1174	85AD	04C2D3	3.7196	0.074391	1.681391	n/a	02B87E	2.1255	0.042511	1.649511	n/a	
1175	85AD	04C2F7	3.7200	0.074400	1.681400	n/a	02B903	2.1271	0.042542	1.649542	n/a	
1176	85AD	04C28C	3.7187	0.074374	1.681374	n/a	02B8CB	2.1264	0.042529	1.649529	n/a	
1177	85AD	04C339	3.7208	0.074415	1.681415	n/a	02B920	2.1275	0.042549	1.649549	n/a	
1178	85AD	04C370	3.7214	0.074429	1.681429	n/a	02B992	2.1288	0.042576	1.649576	n/a	
1179	85AD	04C358	3.7211	0.074423	1.681423	n/a	02B95C	2.1282	0.042563	1.649563	n/a	
1180	85AD	04C2EE	3.7199	0.074398	1.681398	n/a	02B9B1	2.1292	0.042584	1.649584	n/a	
1181	85AD	04C292	3.7188	0.074376	1.681376	n/a	02B9FB	2.1301	0.042601	1.649601	n/a	
1182	85AD	04C321	3.7205	0.074410	1.681410	n/a	02BA09	2.1302	0.042605	1.649605	n/a	
1183	85AD	04C2B9	3.7192	0.074385	1.681385	n/a	02BA0D	2.1303	0.042606	1.649606	n/a	
1184	85AD	04C275	3.7184	0.074369	1.681369	n/a	02BA19	2.1304	0.042609	1.649609	n/a	
1185	85AD	04C2C7	3.7194	0.074388	1.681388	n/a	02BA7E	2.1316	0.042633	1.649633	n/a	
1186	85AD	04C368	3.7213	0.074427	1.681427	n/a	02BA37	2.1308	0.042616	1.649616	n/a	
1187	85AD	04C39F	3.7220	0.074440	1.681440	n/a	02BA53	2.1311	0.042622	1.649622	n/a	
1188	85AD	04C365	3.7213	0.074426	1.681426	n/a	02BB24	2.1336	0.042672	1.649672	n/a	
1189	85AD	04C334	3.7207	0.074414	1.681414	n/a	02BAA9	2.1321	0.042643	1.649643	n/a	
1190	85AD	04C357	3.7211	0.074423	1.681423	n/a	02BB0B	2.1333	0.042666	1.649666	n/a	
1191	85AD	04C31F	3.7205	0.074409	1.681409	n/a	02BB1F	2.1335	0.042671	1.649671	n/a	
1192	85AD	04C34C	3.7210	0.074420	1.681420	n/a	02BB2D	2.1337	0.042674	1.649674	n/a	
1193	85AD	04C2F0	3.7199	0.074398	1.681398	n/a	02BAF6	2.1331	0.042661	1.649661	n/a	
1194	85AD	04C29A	3.7189	0.074378	1.681378	n/a	02BBA1	2.1351	0.042702	1.649702	n/a	
1195	85AD	04C307	3.7202	0.074404	1.681404	n/a	02BB47	2.1340	0.042681	1.649681	n/a	
1196	85AD	04C3B2	3.7222	0.074444	1.681444	n/a	02BBE6	2.1359	0.042718	1.649718	n/a	
1197	85AD	04C339	3.7208	0.074415	1.681415	n/a	02BB8B	2.1348	0.042697	1.649697	n/a	
1198	85AD	04C2F5	3.7200	0.074399	1.681399	n/a	02BBC8	2.1356	0.042711	1.649711	n/a	
1199	85AD	04C30F	3.7203	0.074405	1.681405	n/a	02BB6E	2.1345	0.042690	1.649690	n/a	
1200	85AD	04C38D	3.7218	0.074435	1.681435	n/a	02BC03	2.1363	0.042725	1.649725	n/a	
